Name, Nation, Position, Club, League, Age, YearBorn, 90s,Touches, DefPenTouches, Def3rdTouches,Mid3rdTouches,Att3rdTouches, AttPenAreaTouches,LiveBallTouches, TakeOnAtt,TakeOnSucc,TakeOnSucc%,TackledDuringTakeOn,TackledDuringTakeOn%, Carries,CarryDistTot, ProgressiveCarryDist,ProgressiveCarries,CarriesIntoFinal3rd, CarriesIntoPenArea, MisControls, Dispossessed, PassesRecieved,ProgPassesRecieved"Ismael Aaneba","frFRA","DF","Strasbourg","frLigue 1","19","1999","2.3","157","9","49","80","31","0","157","3","2","66.7","1","33.3","70","381","239","3","4","0","4","2","71","8",
"Ryan Bertrand","engENG","DF","Southampton","engPremier League","28","1989","24.0","1342","71","286","591","470","27","1342","20","6","30.0","14","70.0","517","2791","1445","49","34","8","30","7","661","102",
"Daniel Bessa","itITA","MF","Genoa","itSerie A","25","1993","27.1","1338","16","206","583","579","55","1338","24","16","66.7","8","33.3","812","5115","2743","81","68","12","45","31","873","142",
"Marcus Bettinelli","engENG","GK","Fulham","engPremier League","26","1992","7.0","267","230","267","0","0","0","267","0","0","","0","","94","510","353","0","0","0","1","0","107","0",
"Jordan Beyer","deGER","DF","Gladbach","deBundesliga","18","2000","8.0","576","50","247","279","53","6","576","10","7","70.0","3","30.0","315","1696","1028","10","8","1","7","4","372","13",
"Jonathan Biabiany","frFRA","FW","Parma","itSerie A","30","1988","11.9","460","27","125","207","138","8","460","31","20","64.5","11","35.5","279","1842","932","27","22","2","29","21","288","52",
"Giulian Biancone","frFRA","DF","Monaco","frLigue 1","18","2000","1.0","59","4","21","28","11","0","59","0","0","","0","","26","151","85","0","1","0","2","0","31","4",
"Ermin Bičakčić","baBIH","DF","Hoffenheim","deBundesliga","28","1990","19.9","1411","119","549","789","78","14","1411","0","0","","0","","761","4535","2783","47","17","1","5","8","908","4",
"Pedro Bigas","esESP","DF","Eibar","esLa Liga","27","1990","6.5","346","24","118","219","10","4","346","1","0","0.0","1","100.0","171","1144","620","6","2","0","1","1","194","0",
"Lucas Biglia","arARG","MF","Milan","itSerie A","32","1986","12.4","974","52","298","564","118","2","974","4","3","75.0","1","25.0","494","1914","936","11","8","0","10","12","627","4",
"Philip Billing","dkDEN","MF","Huddersfield","engPremier League","22","1996","24.3","1633","64","362","791","505","32","1633","38","20","52.6","18","47.4","773","4685","2133","53","50","5","54","28","875","59",
"Cristiano Biraghi","itITA","DF","Fiorentina","itSerie A","25","1992","35.5","2291","125","601","972","739","32","2291","26","15","57.7","11","42.3","1025","5123","2947","76","71","6","40","10","1180","177",
"Davide Biraschi","itITA","DF","Genoa","itSerie A","24","1994","31.6","1645","116","596","876","211","5","1645","65","46","70.8","19","29.2","777","5060","3026","54","46","2","24","18","807","18",
"Valter Birsa","siSVN","MF,FW","Cagliari","itSerie A","31","1986","3.9","284","1","21","138","126","6","284","6","4","66.7","2","33.3","153","744","354","14","7","2","5","5","212","23",
"Valter Birsa","siSVN","MF,FW","Chievo","itSerie A","31","1986","12.2","692","13","68","377","255","17","691","24","13","54.2","11","45.8","446","2743","1333","40","23","4","34","25","498","72",
"Yves Bissouma","mlMLI","MF","Brighton","engPremier League","21","1996","19.7","1023","45","205","591","251","29","1023","71","47","66.2","24","33.8","577","4194","2080","53","42","11","43","31","620","39",
"Leonardo Bittencourt","deGER","MF","Hoffenheim","deBundesliga","24","1993","11.9","635","7","86","314","247","33","635","23","10","43.5","13","56.5","351","2518","1566","48","36","5","18","14","392","66",
"Alejandro Blanco","esESP","FW,MF","Alavés","esLa Liga","19","1998","0.2","8","1","3","2","3","1","8","1","1","100.0","0","0.0","6","39","9","0","1","1","1","0","6","2",
"Rubén Blanco","esESP","GK","Celta Vigo","esLa Liga","23","1995","25.0","881","744","874","7","0","0","881","0","0","","0","","353","2232","1477","0","0","0","1","0","325","0",
"Ludovic Blas","frFRA","MF,FW","Guingamp","frLigue 1","20","1997","26.4","1277","20","183","759","367","47","1276","86","57","66.3","29","33.7","682","4740","2142","58","61","11","59","61","776","81",
"Pablo de Blasis","arARG","DF,MF","Eibar","esLa Liga","30","1988","16.9","956","27","154","450","365","24","956","18","8","44.4","10","55.6","472","2405","1249","36","26","4","32","16","574","86",
"Pablo de Blasis","arARG","FW","Mainz 05","deBundesliga","30","1988","1.0","46","0","5","22","19","1","46","5","0","0.0","5","100.0","21","104","49","1","2","0","1","0","32","3",
"Alexis Blin","frFRA","MF","Amiens","frLigue 1","21","1996","22.1","1214","55","276","811","136","9","1214","9","5","55.6","4","44.4","508","2090","934","8","8","0","30","18","659","20",
"Danny Blum","deGER","MF","Eint Frankfurt","deBundesliga","27","1991","0.0","6","4","5","0","1","0","6","0","0","","0","","0","0","0","0","0","0","0","0","1","0",
"Emmanuel Boateng","ghGHA","FW","Levante","esLa Liga","22","1996","7.8","171","8","11","62","98","31","171","7","4","57.1","3","42.9","104","498","188","9","1","6","16","12","143","38",
"Jérôme Boateng","deGER","DF","Bayern Munich","deBundesliga","29","1988","18.8","1749","87","572","1098","91","11","1749","1","1","100.0","0","0.0","1106","5105","3021","10","18","0","5","0","1363","2",
"Kevin-Prince Boateng","ghGHA","FW","Sassuolo","itSerie A","31","1987","10.4","418","13","26","214","178","38","416","4","0","0.0","4","100.0","237","778","249","7","4","2","26","14","333","62",
"Kevin-Prince Boateng","ghGHA","FW","Barcelona","esLa Liga","31","1987","2.7","86","3","5","41","40","7","86","1","0","0.0","1","100.0","62","175","36","0","0","0","9","10","72","17",
"Antonin Bobichon","frFRA","MF","Nîmes","frLigue 1","22","1995","23.9","1081","20","184","605","306","23","1081","33","17","51.5","16","48.5","587","3396","1756","41","31","10","29","25","676","45",
"Yann Bodiger","frFRA","MF","Toulouse","frLigue 1","23","1995","0.1","13","0","0","13","0","0","13","0","0","","0","","9","9","3","0","0","0","0","0","7","0",
"Mathieu Bodmer","frFRA","MF,FW","Amiens","frLigue 1","35","1982","11.9","724","13","83","476","175","29","724","7","4","57.1","3","42.9","373","1507","776","7","11","2","24","15","593","50",
"Adam Bodzek","deGER","MF,DF","Düsseldorf","deBundesliga","32","1985","17.7","840","71","343","469","33","4","840","3","2","66.7","1","33.3","375","1536","768","4","2","2","7","7","515","3",
"Jean-Paul Boëtius","srSUR","MF","Mainz 05","deBundesliga","24","1994","23.6","1210","16","172","579","466","52","1210","56","32","57.1","24","42.9","673","3169","1496","45","29","12","57","38","747","126",
"Sacha Boey","frFRA","DF","Rennes","frLigue 1","17","2000","0.2","5","0","0","5","0","0","5","0","0","","0","","1","0","0","0","0","0","0","0","2","0",
"Jeremie Boga","ciCIV","FW,MF","Sassuolo","itSerie A","21","1997","16.0","679","6","87","286","325","60","679","124","82","66.1","42","33.9","533","4548","2469","79","47","34","37","24","536","105",
"Willy Boly","ciCIV","DF","Wolves","engPremier League","27","1991","35.2","2168","212","912","1206","67","33","2168","16","13","81.3","3","18.8","1090","5841","3475","29","18","2","11","15","1269","12",
"Léo Bonatini","brBRA","FW","Wolves","engPremier League","24","1994","1.5","78","1","3","38","38","13","78","3","1","33.3","2","66.7","58","213","67","1","1","1","4","4","64","15",
"Giacomo Bonaventura","itITA","MF","Milan","itSerie A","28","1989","7.2","452","14","83","223","151","31","452","13","10","76.9","3","23.1","311","2096","1178","32","23","6","12","10","368","26",
"Daniele Bonera","itITA","DF","Villarreal","esLa Liga","37","1981","2.6","115","17","58","60","0","0","115","0","0","","0","","69","390","212","1","0","0","1","0","74","0",
"Gaëtan Bong","cmCMR","DF","Brighton","engPremier League","30","1988","20.1","1071","87","378","470","228","3","1071","23","11","47.8","12","52.2","452","2730","1485","36","31","1","18","16","467","40",
"Kevin Bonifazi","itITA","DF","SPAL","itSerie A","22","1996","25.6","1498","188","743","662","109","12","1498","29","23","79.3","6","20.7","899","5550","3420","42","36","0","23","19","919","8",
"Leonardo Bonucci","itITA","DF","Juventus","itSerie A","31","1987","27.5","1854","174","755","1056","50","18","1854","3","3","100.0","0","0.0","1125","4808","2901","6","8","2","9","2","1296","4",
"Fabio Borini","itITA","FW,DF","Milan","itSerie A","27","1991","11.7","534","30","119","219","199","34","534","11","8","72.7","3","27.3","342","1510","552","13","11","5","27","20","364","96",
"Robin Bormuth","deGER","DF","Düsseldorf","deBundesliga","22","1995","6.8","353","59","220","127","8","4","353","2","2","100.0","0","0.0","184","894","376","2","1","0","3","0","207","2",
"Artur Boruc","plPOL","GK","Bournemouth","engPremier League","38","1980","12.0","378","330","376","3","0","0","378","0","0","","0","","164","1028","692","0","0","0","0","0","100","0",
"Olivier Boscagli","frFRA","DF","Nice","frLigue 1","20","1997","9.6","782","37","237","429","124","3","782","10","6","60.0","4","40.0","377","1829","1220","15","14","0","10","4","481","35",
"Gabriel Boschilia","brBRA","FW,MF","Nantes","frLigue 1","22","1996","14.7","738","8","87","319","346","33","738","29","14","48.3","15","51.7","450","2764","1276","39","28","9","43","30","480","82",
"John Bostock","ttTRI","MF","Toulouse","frLigue 1","26","1992","10.9","702","21","144","440","124","2","702","6","1","16.7","5","83.3","365","1437","692","5","9","0","16","8","480","12",
"Denis Bouanga","gaGAB","MF,FW","Nîmes","frLigue 1","23","1994","29.3","1147","21","177","442","556","128","1147","130","50","38.5","80","61.5","697","5147","2771","102","60","54","103","52","727","195",
"Zacharie Boucher","frFRA","GK","Angers","frLigue 1","26","1992","2.0","56","47","56","0","0","0","56","0","0","","0","","16","121","80","0","0","0","0","0","13","0",
"Ryad Boudebouz","dzALG","MF,FW","Celta Vigo","esLa Liga","28","1990","8.0","478","8","49","222","217","21","478","18","13","72.2","5","27.8","285","1486","711","18","23","3","16","14","348","56",
"Ryad Boudebouz","dzALG","MF,FW","Betis","esLa Liga","28","1990","6.0","401","2","32","156","213","13","401","10","7","70.0","3","30.0","259","1395","642","13","18","3","15","15","342","46",
"Sofiane Boufal","maMAR","MF,FW","Celta Vigo","esLa Liga","24","1993","23.2","1270","8","181","548","584","90","1270","224","144","64.3","80","35.7","888","7683","4395","154","113","44","90","64","953","126",
"Nassim Boujellab","maMAR","MF","Schalke 04","deBundesliga","19","1999","4.2","164","2","24","88","57","10","164","12","7","58.3","5","41.7","96","732","439","15","10","2","10","4","99","17",
"Arnold Bouka Moutou","cgCGO","DF,FW","Dijon","frLigue 1","29","1988","0.7","44","2","21","18","6","1","44","2","1","50.0","1","50.0","17","159","65","2","4","0","2","1","18","1",
"Yassine Bounou","maMAR","GK","Girona","esLa Liga","27","1991","31.8","1062","975","1060","1","1","1","1062","1","1","100.0","0","0.0","530","3130","2043","0","1","1","2","1","396","0",
"Mehdi Bourabia","maMAR","MF","Sassuolo","itSerie A","26","1991","22.3","1369","45","255","726","407","40","1369","52","33","63.5","19","36.5","750","3398","1558","24","36","4","45","37","910","70",
"Benjamin Bourigeaud","frFRA","MF,FW","Rennes","frLigue 1","24","1994","26.9","1536","36","237","814","497","36","1533","32","10","31.3","22","68.8","818","3974","1910","53","35","5","40","24","992","167",
"Bilal Boutobba","frFRA","FW,MF","Montpellier","frLigue 1","19","1998","0.4","21","0","0","7","14","5","21","5","2","40.0","3","60.0","18","138","95","7","2","5","1","1","17","2",
"Umut Bozok","trTUR","FW","Nîmes","frLigue 1","21","1996","13.7","426","1","22","203","207","43","424","25","12","48.0","13","52.0","296","1451","425","14","11","6","33","36","343","74",
"Filip Bradarić","hrCRO","MF","Cagliari","itSerie A","26","1992","16.6","1204","65","283","774","156","9","1204","1","0","0.0","1","100.0","582","2374","1209","11","16","0","8","12","816","11",
"Robbie Brady","ieIRL","MF","Burnley","engPremier League","26","1992","8.0","378","18","73","157","154","11","378","13","7","53.8","6","46.2","158","1068","501","14","11","1","12","10","199","26",
"Martin Braithwaite","dkDEN","FW","Leganés","esLa Liga","27","1991","15.6","385","3","22","155","218","57","385","33","17","51.5","16","48.5","263","1400","654","24","17","14","38","24","292","75",
"Julian Brandt","deGER","MF,FW","Leverkusen","deBundesliga","22","1996","29.6","2198","12","252","1034","936","112","2198","97","55","56.7","42","43.3","1170","7752","3635","107","78","29","76","50","1678","291",
"Darko Brašanac","rsSRB","MF","Alavés","esLa Liga","26","1992","17.6","782","32","165","463","164","16","782","16","12","75.0","4","25.0","362","2032","1074","24","8","3","27","15","412","28",
"Pedro Brazão","ptPOR","MF,FW","Nice","frLigue 1","15","2002","0.2","6","0","0","0","6","1","6","1","0","0.0","1","100.0","4","21","10","1","0","1","0","0","3","1",
"Fabian Bredlow","deGER","GK","Nürnberg","deBundesliga","23","1995","12.5","501","389","491","10","0","0","501","0","0","","0","","217","1426","1034","0","0","0","0","0","224","0",
"Josip Brekalo","hrCRO","FW,MF","Wolfsburg","deBundesliga","20","1998","15.7","797","8","82","345","378","33","797","59","30","50.8","29","49.2","517","3965","1927","72","45","20","36","25","570","111",
"Gleison Bremer","brBRA","DF","Torino","itSerie A","21","1997","2.0","130","13","57","70","3","2","130","1","1","100.0","0","0.0","63","377","200","1","1","0","1","0","76","0",
"Joshua Brenet","cwCUW","DF","Hoffenheim","deBundesliga","24","1994","10.1","642","27","165","253","235","36","642","24","14","58.3","10","41.7","362","2197","1166","31","22","9","21","9","388","82",
"Rajko Brežančić","rsSRB","DF","Huesca","esLa Liga","28","1989","0.7","27","2","10","7","10","0","27","0","0","","0","","4","32","24","0","0","0","1","0","10","3",
"Anthony Briançon","frFRA","DF","Nîmes","frLigue 1","23","1994","32.5","1703","228","958","704","57","28","1703","2","2","100.0","0","0.0","782","4060","2317","14","11","0","8","2","848","1",
"Jimmy Briand","frFRA","FW","Bordeaux","frLigue 1","32","1985","27.7","969","36","95","505","377","83","968","28","13","46.4","15","53.6","544","2317","947","26","26","8","79","45","729","155",
"Nicolò Brighenti","itITA","DF","Frosinone","itSerie A","28","1989","11.0","681","45","255","363","70","6","681","3","1","33.3","2","66.7","314","1672","1186","15","4","0","5","2","383","10",
"Matteo Brighi","itITA","MF","Empoli","itSerie A","37","1981","2.6","123","4","28","62","34","4","123","0","0","","0","","53","170","48","0","2","0","5","4","61","4",
"Enrico Brignola","itITA","FW,MF","Sassuolo","itSerie A","19","1999","1.9","90","1","21","43","27","5","90","4","1","25.0","3","75.0","62","403","211","8","2","1","3","1","74","15",
"Miguel Britos","uyURU","DF","Watford","engPremier League","33","1985","2.1","84","14","52","28","4","0","84","3","1","33.3","2","66.7","38","148","51","0","0","0","1","0","38","0",
"David Brooks","wlsWAL","MF,FW","Bournemouth","engPremier League","21","1997","25.1","1231","23","186","604","457","87","1231","64","24","37.5","40","62.5","847","4787","2276","66","46","22","58","42","870","144",
"John Brooks","usUSA","DF","Wolfsburg","deBundesliga","25","1993","29.0","2015","187","992","984","55","33","2015","5","4","80.0","1","20.0","1252","8119","4784","27","5","1","6","10","1351","3",
"Daniel Brosinski","deGER","DF","Mainz 05","deBundesliga","30","1988","24.5","1573","73","388","681","514","18","1570","19","6","31.6","13","68.4","665","3119","1818","47","46","8","25","10","793","112",
"Marcelo Brozović","hrCRO","MF","Inter","itSerie A","25","1992","29.4","2999","84","639","1806","581","15","2999","32","22","68.8","10","31.3","1891","9482","4341","43","49","2","45","27","2159","29",
"Bruma","ptPOR","MF","RB Leipzig","deBundesliga","23","1994","6.1","429","3","32","213","187","19","428","23","13","56.5","10","43.5","264","1783","812","26","25","7","21","15","337","43",
"Jeffrey Bruma","nlNED","DF","Schalke 04","deBundesliga","26","1991","6.9","381","49","199","181","7","3","381","2","2","100.0","0","0.0","218","1265","782","7","1","0","2","0","240","1",
"Bruno","esESP","DF","Brighton","engPremier League","37","1980","12.6","733","56","260","343","130","2","733","6","4","66.7","2","33.3","344","1181","658","4","7","0","4","2","411","26",
"Jacob Bruun Larsen","dkDEN","FW","Dortmund","deBundesliga","19","1998","14.1","699","12","79","335","294","46","699","35","17","48.6","18","51.4","428","2425","1079","38","18","16","30","21","523","138",
"Joe Bryan","engENG","DF,MF","Fulham","engPremier League","24","1993","26.1","1591","101","441","753","407","32","1591","26","13","50.0","13","50.0","597","3854","1985","73","36","15","21","18","846","95",
"Gianluigi Buffon","itITA","GK","Paris S-G","frLigue 1","40","1978","17.0","450","367","444","7","0","0","450","1","1","100.0","0","0.0","197","938","707","0","0","0","0","0","170","0",
"Niko Bungert","deGER","DF","Mainz 05","deBundesliga","31","1986","3.2","147","26","96","47","4","1","147","0","0","","0","","67","244","141","0","1","0","2","0","73","0",
"Guido Burgstaller","atAUT","FW","Schalke 04","deBundesliga","29","1989","17.0","500","14","26","207","276","91","500","29","7","24.1","22","75.9","282","1483","434","23","16","14","54","32","368","111",
"Burgui","esESP","MF,FW","Alavés","esLa Liga","24","1993","6.2","261","1","41","121","106","8","261","13","6","46.2","7","53.8","158","955","508","13","9","3","9","3","186","39",
"Jonathan Burkardt","deGER","FW,MF","Mainz 05","deBundesliga","18","2000","2.9","92","2","19","33","44","12","92","6","2","33.3","4","66.7","57","381","146","3","6","3","7","11","58","17",
"Roman Bürki","chSUI","GK","Dortmund","deBundesliga","27","1990","32.0","1146","844","1130","16","0","0","1146","1","1","100.0","0","0.0","620","3394","2043","0","0","0","1","0","515","0",
"Patrick Burner","mqMTQ","DF","Nice","frLigue 1","22","1996","15.0","941","54","343","468","141","4","941","33","13","39.4","20","60.6","440","1798","972","20","18","2","20","11","545","49",
"Sergio Busquets","esESP","MF","Barcelona","esLa Liga","30","1988","30.2","2673","85","585","1733","366","16","2673","15","9","60.0","6","40.0","1521","5928","3029","12","24","0","14","25","1982","13",
"Gaëtan Bussmann","frFRA","DF","Mainz 05","deBundesliga","27","1991","1.0","59","3","18","33","9","0","59","0","0","","0","","35","62","25","1","0","0","1","0","37","3",
"Unai Bustinza","esESP","DF","Leganés","esLa Liga","26","1992","22.5","1307","121","543","590","187","18","1307","4","3","75.0","1","25.0","520","2925","1832","26","20","0","11","7","563","15",
"Ludovic Butelle","frFRA","GK","Angers","frLigue 1","35","1983","36.0","1112","898","1105","8","0","0","1112","0","0","","0","","470","3630","2782","0","1","1","0","0","260","0",
"David Button","engENG","GK","Brighton","engPremier League","29","1989","4.0","116","105","116","0","0","0","116","0","0","","0","","52","410","313","0","0","0","0","0","36","0",
"Jakub Błaszczykowski","plPOL","MF","Wolfsburg","deBundesliga","32","1985","0.1","3","0","1","0","2","0","3","0","0","","0","","0","0","0","0","0","0","0","0","1","0",
"Erick Cabaco","uyURU","DF","Levante","esLa Liga","23","1995","18.1","891","108","422","438","35","12","891","3","1","33.3","2","66.7","389","2294","1586","20","7","0","8","3","480","2",
"Willy Caballero","arARG","GK","Chelsea","engPremier League","36","1981","2.0","64","56","64","0","0","0","64","0","0","","0","","28","185","126","0","0","0","0","0","29","0",
"Rémy Cabella","frFRA","MF,FW","Saint-Étienne","frLigue 1","28","1990","33.3","2510","18","269","1381","901","131","2509","106","56","52.8","50","47.2","1484","11319","6726","224","158","47","64","71","1984","270",
"Gustavo Cabral","arARG","DF","Celta Vigo","esLa Liga","32","1985","21.1","1152","125","561","561","34","21","1152","2","1","50.0","1","50.0","603","2573","1402","4","4","0","10","8","691","3",
"Rafael Cabral","brBRA","GK","Sampdoria","itSerie A","28","1990","2.0","61","60","61","0","0","0","61","0","0","","0","","30","103","71","0","0","0","0","0","29","0",
"Leandro Cabrera","uyURU","DF","Getafe","esLa Liga","27","1991","31.0","1525","209","633","740","166","41","1525","5","2","40.0","3","60.0","410","2379","1220","19","14","2","11","3","469","13",
"Fabrizio Cacciatore","itITA","DF","Cagliari","itSerie A","31","1986","6.4","433","30","137","211","86","7","433","3","2","66.7","1","33.3","220","758","363","4","5","0","3","1","275","19",
"Fabrizio Cacciatore","itITA","DF","Chievo","itSerie A","31","1986","5.5","318","25","92","155","74","3","318","4","1","25.0","3","75.0","120","594","307","8","6","0","4","0","184","25",
"Martín Cáceres","uyURU","DF","Lazio","itSerie A","31","1987","3.4","186","19","56","105","25","3","186","1","0","0.0","1","100.0","114","483","271","1","2","0","2","0","117","10",
"Martín Cáceres","uyURU","DF","Juventus","itSerie A","31","1987","7.0","515","27","177","301","39","4","515","1","0","0.0","1","100.0","330","1440","963","13","7","0","6","0","388","5",
"Anthony Caci","frFRA","DF","Strasbourg","frLigue 1","21","1997","25.5","1657","93","638","795","236","13","1657","25","12","48.0","13","52.0","920","4057","2447","32","23","2","22","8","1010","51",
"Mathieu Cafaro","frFRA","FW,MF","Reims","frLigue 1","21","1997","23.3","1080","10","177","483","449","35","1080","53","25","47.2","28","52.8","556","4191","2025","62","40","6","54","30","659","133",
"Gary Cahill","engENG","DF","Chelsea","engPremier League","32","1985","0.3","19","1","4","15","0","0","19","0","0","","0","","11","76","62","0","0","0","0","0","14","0",
"Yannick Cahuzac","frFRA","MF,DF","Toulouse","frLigue 1","33","1985","15.9","699","73","243","403","59","6","699","0","0","","0","","261","1142","501","5","5","1","5","3","308","7",
"Felipe Caicedo","ecECU","FW","Lazio","itSerie A","29","1988","15.2","491","11","31","209","256","75","490","20","16","80.0","4","20.0","297","1287","650","21","9","12","29","23","405","93",
"Marc-Aurèle Caillard","frFRA","GK","Guingamp","frLigue 1","24","1994","21.0","600","524","600","0","0","0","600","0","0","","0","","214","1611","1160","0","0","0","1","0","152","0",
"Tom Cairney","sctSCO","MF,FW","Fulham","engPremier League","27","1991","24.4","1623","21","174","1043","420","25","1623","62","43","69.4","19","30.6","892","5385","2315","60","55","7","35","49","1308","106",
"Caiuby","brBRA","MF,FW","Augsburg","deBundesliga","30","1988","11.2","530","11","49","270","217","43","530","25","11","44.0","14","56.0","313","1846","775","29","25","5","31","13","376","82",
"Arturo Calabresi","itITA","DF","Bologna","itSerie A","22","1996","15.7","889","71","364","421","110","3","889","17","9","52.9","8","47.1","420","2003","1033","13","12","1","9","8","481","11",
"Davide Calabria","itITA","DF","Milan","itSerie A","21","1996","21.7","1769","78","578","850","360","18","1769","33","12","36.4","21","63.6","991","4710","2898","58","45","4","26","15","1123","124",
"Jordi Calavera","esESP","DF","Eibar","esLa Liga","22","1995","0.0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0",
"Fernando Calero","esESP","DF","Valladolid","esLa Liga","22","1995","34.8","1832","226","1004","779","58","21","1832","12","12","100.0","0","0.0","907","4472","2534","19","14","1","12","4","1032","7",
"Duje Ćaleta-Car","hrCRO","DF","Marseille","frLigue 1","21","1996","17.2","996","97","540","426","33","27","996","0","0","","0","","552","2641","1553","13","2","0","3","1","611","2",
"Hakan Çalhanoğlu","trTUR","MF,FW","Milan","itSerie A","24","1994","32.0","2240","32","311","1057","897","82","2240","48","32","66.7","16","33.3","1510","8769","4615","126","94","22","69","35","1651","196",
"Daniel Caligiuri","itITA","DF,FW","Schalke 04","deBundesliga","30","1988","30.6","2113","108","518","994","653","58","2107","102","64","62.7","38","37.3","926","6814","3777","107","75","22","47","43","995","141",
"José Callejón","esESP","MF,FW","Napoli","itSerie A","31","1987","29.4","1921","28","238","863","832","116","1921","29","15","51.7","14","48.3","1190","4884","2778","54","66","11","27","19","1440","247",
"Jonathan Calleri","arARG","FW","Alavés","esLa Liga","24","1993","31.9","1184","58","127","505","568","146","1182","67","41","61.2","26","38.8","582","3351","1311","63","36","20","114","75","848","189",
"Jan-Ingwer Callsen-Bracker","deGER","DF","Augsburg","deBundesliga","33","1984","0.1","7","0","2","4","1","1","7","0","0","","0","","4","7","0","0","0","0","1","0","4","0",
"Dominic Calvert-Lewin","engENG","FW","Everton","engPremier League","21","1997","19.8","702","24","52","309","350","82","702","39","21","53.8","18","46.2","417","2307","736","32","25","11","67","42","551","136",
"Ignacio Camacho","esESP","MF","Wolfsburg","deBundesliga","28","1990","6.0","370","16","90","245","36","8","370","1","1","100.0","0","0.0","170","774","377","3","2","0","5","1","209","2",
"Juanjo Camacho","esESP","MF,DF","Huesca","esLa Liga","37","1980","0.4","35","1","7","16","12","5","35","2","2","100.0","0","0.0","15","47","25","0","2","0","1","3","17","3",
"Rafael Camacho","ptPOR","DF","Liverpool","engPremier League","18","2000","0.0","1","1","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0",
"Mahdi Camara","frFRA","FW","Saint-Étienne","frLigue 1","20","1998","0.1","6","2","2","3","2","0","6","1","1","100.0","0","0.0","3","33","9","0","1","0","1","1","1","0",
"Souleymane Camara","snSEN","FW,MF","Montpellier","frLigue 1","35","1982","1.5","77","3","9","27","41","11","77","5","3","60.0","2","40.0","54","306","154","4","7","2","5","3","63","21",
"Víctor Camarasa","esESP","MF","Cardiff City","engPremier League","24","1994","28.5","1298","32","169","591","569","34","1297","62","34","54.8","28","45.2","703","4539","1979","50","46","10","61","49","742","92",
"Eduardo Camavinga","frFRA","MF","Rennes","frLigue 1","15","2002","4.0","203","12","52","131","23","1","203","5","3","60.0","2","40.0","112","748","387","9","4","0","6","4","121","6",
"Sergio Camello","esESP","FW","Atlético Madrid","esLa Liga","17","2001","0.5","16","0","2","5","9","3","16","1","0","0.0","1","100.0","11","52","32","1","0","1","1","0","11","4",
"José Campaña","esESP","MF","Levante","esLa Liga","25","1993","35.7","2359","106","512","1315","565","36","2358","80","48","60.0","32","40.0","1167","7783","4301","87","54","9","42","31","1462","84",
"Joel Campbell","crCRC","FW,MF","Frosinone","itSerie A","26","1992","9.9","380","2","26","212","152","19","380","23","13","56.5","10","43.5","292","2027","998","37","26","7","35","25","311","59",
"Emre Can","deGER","MF","Juventus","itSerie A","24","1994","20.1","1284","38","276","743","282","48","1283","35","26","74.3","8","22.9","770","3941","2104","48","40","6","25","13","874","46",
"Sergio Canales","esESP","MF","Betis","esLa Liga","27","1991","29.5","2193","19","290","1037","905","73","2191","78","58","74.4","20","25.6","1375","9073","4259","113","94","13","68","54","1684","182",
"João Cancelo","ptPOR","DF","Juventus","itSerie A","24","1994","21.9","1755","51","402","816","561","44","1755","85","61","71.8","24","28.2","1145","7157","4548","109","65","22","34","22","1207","152",
"Antonio Candreva","itITA","FW,MF","Inter","itSerie A","31","1987","5.6","351","4","29","115","208","31","351","11","6","54.5","5","45.5","235","1811","943","41","22","11","8","10","268","75",
"Ander Capa","esESP","DF,FW","Athletic Club","esLa Liga","26","1992","18.2","1134","38","275","487","386","32","1134","47","20","42.6","27","57.4","522","3824","2260","70","61","11","21","20","582","107",
"Luan Capanni","brBRA","FW","Lazio","itSerie A","18","2000","0.1","7","0","0","1","6","0","7","0","0","","0","","4","16","2","0","0","0","1","0","6","1",
"Pierrick Capelle","frFRA","DF,MF","Angers","frLigue 1","31","1987","20.5","1208","52","327","591","312","27","1208","27","18","66.7","9","33.3","595","3733","1840","45","36","4","34","33","694","74",
"Leonardo Capezzi","itITA","MF","Empoli","itSerie A","23","1995","8.6","615","27","115","409","101","5","615","6","6","100.0","0","0.0","332","1775","1024","13","16","2","7","5","398","3",
"Étienne Capoue","frFRA","MF","Watford","engPremier League","30","1988","32.7","2155","129","515","1446","216","16","2155","42","32","76.2","10","23.8","1178","4558","2184","17","27","1","18","20","1259","11",
"Gianluca Caprari","itITA","FW,MF","Sampdoria","itSerie A","25","1993","11.5","594","1","34","251","316","45","594","32","18","56.3","14","43.8","411","2381","1066","37","34","12","41","29","466","110",
"Marco Capuano","itITA","DF","Frosinone","itSerie A","26","1991","25.6","1457","170","749","665","53","11","1457","4","2","50.0","2","50.0","706","3261","1987","20","12","0","13","6","862","5",
"Francesco Caputo","itITA","FW","Empoli","itSerie A","30","1987","38.0","1187","16","46","386","763","249","1181","41","12","29.3","29","70.7","809","4046","1703","87","30","55","94","48","959","358",
"Yoan Cardinale","frFRA","GK","Nice","frLigue 1","24","1994","3.0","89","75","89","0","0","0","89","0","0","","0","","46","203","161","0","0","0","0","0","39","0",
"Marc Cardona","esESP","FW,MF","Eibar","esLa Liga","23","1995","6.7","274","2","21","105","150","38","274","23","6","26.1","17","73.9","161","847","288","13","9","9","26","9","206","66",
