"Patrick van Aanholt","nlNED","DF","Crystal Palace","engPremier League","28","1990","27.9","1595","1202","386","61","2","4","92","280","45","30","7","4","1241","7","20",
"Max Aarons","engENG","DF","Norwich City","engPremier League","19","2000","36.0","1711","1389","322","23","0","4","73","299","0","0","0","0","1332","0","65",
"Yunis Abdelhamid","maMAR","DF","Reims","frLigue 1","31","1987","28.0","1570","1491","75","72","0","13","1","3","0","0","0","0","1323","4","10",
"Suleiman Abdullahi","ngNGA","FW,MF","Union Berlin","deBundesliga","22","1996","1.7","42","42","0","0","0","0","8","0","0","0","0","0","19","0","3",
"Mehdi Abeid","dzALG","MF","Nantes","frLigue 1","26","1992","20.2","967","870","93","38","1","10","63","5","50","24","15","1","792","4","15",
"Charles Abi","frFRA","FW","Saint-Étienne","frLigue 1","19","2000","6.9","132","121","11","0","0","0","5","0","0","0","0","0","75","0","7",
"David Abraham","arARG","DF","Eint Frankfurt","deBundesliga","33","1986","18.8","911","857","52","22","0","12","9","30","0","0","0","0","738","2","5",
"Tammy Abraham","engENG","FW","Chelsea","engPremier League","21","1997","24.6","418","367","51","0","2","1","11","0","0","0","0","0","275","0","24",
"Amir Abrashi","alALB","MF","Freiburg","deBundesliga","29","1990","7.4","330","317","13","9","0","0","7","1","0","0","0","0","280","0","9",
"Francesco Acerbi","itITA","DF","Lazio","itSerie A","31","1988","35.1","2073","1979","93","69","3","38","26","23","1","0","0","0","1844","1","12",
"Che Adams","sctSCO","FW","Southampton","engPremier League","23","1996","12.3","263","261","0","0","4","4","13","0","0","0","0","0","162","2","10",
"Tyler Adams","usUSA","MF,DF","RB Leipzig","deBundesliga","20","1999","10.6","703","626","77","21","0","5","10","56","0","0","0","0","584","0","14",
"Sargis Adamyan","amARM","FW,MF","Hoffenheim","deBundesliga","26","1993","8.3","180","169","10","0","0","1","11","7","0","0","0","0","128","1","11",
"Antonio Adán","esESP","GK","Atlético Madrid","esLa Liga","32","1987","0.3","6","5","1","0","0","0","0","0","0","0","0","0","4","0","0",
"Bobby Adekanye","nlNED","FW","Lazio","itSerie A","20","1999","2.1","43","42","1","0","0","0","1","1","0","0","0","0","38","0","0",
"Claud Adjapong","itITA","DF","Hellas Verona","itSerie A","21","1998","2.6","83","69","14","0","0","0","3","14","0","0","0","0","58","0","1",
"Amine Adli","maMAR","MF,FW","Toulouse","frLigue 1","19","2000","0.5","26","22","4","1","0","0","4","0","3","2","0","0","20","0","0",
"Yacine Adli","frFRA","MF","Bordeaux","frLigue 1","19","2000","11.3","571","530","38","17","6","2","39","2","19","12","6","0","448","3","8",
"Adrián","esESP","GK","Liverpool","engPremier League","32","1987","9.7","311","217","94","24","0","1","0","0","0","0","0","0","238","0","1",
"Aritz Aduriz","esESP","FW,MF","Athletic Club","esLa Liga","38","1981","2.3","57","56","0","0","0","1","0","0","0","0","0","0","32","1","1",
"Lumor Agbenyenu","ghGHA","DF","Mallorca","esLa Liga","22","1996","20.1","972","739","225","10","0","4","81","215","0","0","0","0","691","8","42",
"Martin Agirregabiria","esESP","DF","Alavés","esLa Liga","23","1996","23.3","1028","770","254","14","1","3","33","239","1","0","1","0","714","4","39",
"Lucien Agoume","frFRA","MF","Inter","itSerie A","17","2002","0.8","38","38","0","0","0","0","2","0","0","0","0","0","35","0","1",
"Kevin Agudelo","coCOL","MF,FW","Fiorentina","itSerie A","20","1998","0.7","37","36","0","0","0","0","0","0","0","0","0","0","29","1","0",
"Kevin Agudelo","coCOL","MF,FW","Genoa","itSerie A","20","1998","7.4","293","292","1","0","0","2","11","1","0","0","0","0","239","0","12",
"Nayef Aguerd","maMAR","DF","Dijon","frLigue 1","23","1996","10.6","597","578","17","13","0","17","1","4","0","0","0","0","492","2","3",
"Sergio Agüero","arARG","FW","Manchester City","engPremier League","31","1988","16.1","365","347","17","1","1","0","9","1","0","0","0","0","286","1","7",
"Ruben Aguilar","frFRA","DF","Monaco","frLigue 1","26","1993","11.9","787","665","122","13","1","3","63","109","0","0","0","0","662","0","14",
"Emmanuel Agyemang-Badu","ghGHA","MF","Hellas Verona","itSerie A","28","1990","2.6","104","102","2","1","0","0","1","1","0","0","0","0","90","0","0",
"Jean-Eudes Aholou","ciCIV","MF","Saint-Étienne","frLigue 1","25","1994","7.0","310","304","4","4","1","4","3","0","0","0","0","0","260","2","2",
"Joseph Aidoo","ghGHA","DF","Celta Vigo","esLa Liga","23","1995","27.8","1250","1203","47","37","1","7","1","10","0","0","0","0","1078","0","14",
"Ola Aina","ngNGA","DF","Torino","itSerie A","22","1996","23.1","1185","936","243","14","1","5","62","225","4","0","0","0","862","6","27",
"Youssef Aït Bennasser","maMAR","MF","Bordeaux","frLigue 1","23","1996","6.0","406","400","4","3","1","0","2","1","0","0","0","0","350","2","6",
"Rayan Aït-Nouri","dzALG","DF","Angers","frLigue 1","18","2001","14.2","808","655","151","3","0","2","43","148","0","0","0","0","618","2","23",
"Albian Ajeti","chSUI","FW","West Ham","engPremier League","22","1997","1.5","15","13","2","0","0","0","0","0","0","0","0","0","12","0","0",
"Ludovic Ajorque","frFRA","FW","Strasbourg","frLigue 1","25","1994","22.9","516","493","18","0","4","5","13","3","0","0","0","0","354","5","5",
"Manuel Akanji","chSUI","DF","Dortmund","deBundesliga","24","1995","25.7","1948","1871","74","43","2","20","2","31","0","0","0","0","1764","3","10",
"Marley Aké","frFRA","FW,MF","Marseille","frLigue 1","18","2001","1.1","28","26","2","0","0","0","1","0","0","0","0","0","25","0","0",
"Nathan Aké","nlNED","DF","Bournemouth","engPremier League","24","1995","27.8","1238","1183","52","32","1","3","5","20","0","0","0","0","1079","3","8",
"Chadrac Akolo","cdCOD","FW,MF","Amiens","frLigue 1","24","1995","6.0","209","204","5","3","0","1","6","1","1","0","1","0","169","0","6",
"Kevin Akpoguma","ngNGA","DF","Hoffenheim","deBundesliga","24","1995","12.7","757","727","30","14","0","3","3","16","0","0","0","0","664","0","6",
"David Alaba","atAUT","DF","Bayern Munich","deBundesliga","27","1992","27.8","2516","2397","115","55","5","14","29","56","4","0","1","0","2263","4","19",
"Sofiane Alakouch","maMAR","DF","Nîmes","frLigue 1","21","1998","15.6","798","601","196","13","0","4","29","183","0","0","0","0","648","1","20",
"Lucas Alario","arARG","FW","Leverkusen","deBundesliga","26","1992","13.0","310","274","32","2","1","3","4","2","0","0","0","0","219","4","12",
"Jordi Alba","esESP","DF","Barcelona","esLa Liga","30","1989","24.3","2149","1938","206","33","3","9","65","171","2","0","0","0","1858","5","33",
"Luis Alberto","esESP","MF","Lazio","itSerie A","26","1992","34.6","2296","1977","295","69","28","18","177","21","151","51","73","0","1793","24","38",
"Raúl Albiol","esESP","DF","Villarreal","esLa Liga","33","1985","36.0","1954","1900","49","46","1","37","3","2","0","0","0","0","1635","5","8",
"Marc Albrighton","engENG","MF,DF","Leicester City","engPremier League","29","1989","9.6","499","464","35","2","3","5","69","23","10","1","6","1","339","0","14",
"Paco Alcácer","esESP","FW","Villarreal","esLa Liga","25","1993","10.3","227","200","27","2","2","0","1","1","1","0","0","0","179","0","4",
"Paco Alcácer","esESP","FW","Dortmund","deBundesliga","25","1993","5.9","111","93","18","0","0","0","1","0","1","0","0","0","81","0","0",
"Thiago Alcántara","esESP","MF","Bayern Munich","deBundesliga","28","1991","19.7","1813","1748","60","52","4","31","7","4","4","3","0","0","1632","5","20",
"Rubén Alcaraz","esESP","MF","Valladolid","esLa Liga","28","1991","21.4","1066","956","106","82","1","48","26","3","21","10","3","0","830","4","13",
"Toby Alderweireld","beBEL","DF","Tottenham","engPremier League","30","1989","32.9","2009","1915","82","72","12","20","9","10","0","0","0","0","1630","12","10",
